npm verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
npm http fetch GET 200 https://registry.npmmirror.com/karma-firefox-launcher 102ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/karma-mocha 126ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/karma-mocha-reporter 68ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/karma-safari-launcher 97ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/native-promise-only 98ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/rollup-plugin-node-resolve 106ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/rollup-plugin-npm 102ms (cache miss)
npm http cache https://registry.npmmirror.com/rsvp 14ms (cache hit)
npm http cache https://registry.npmmirror.com/util.promisify 36ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-template 32ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-runtime 37ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-types 43ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-classes 74ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-strict-mode 127ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-block-scoped-functions 129ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-check-es2015-constants 133ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-block-scoping 140ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-destructuring 151ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-arrow-functions 154ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-computed-properties 155ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-preset-minify 175ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-duplicate-keys 141ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-for-of 147ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-function-name 142ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-literals 141ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-modules-amd 114ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-spread 79ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-modules-systemjs 109ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-modules-umd 116ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-object-super 123ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-parameters 115ms (cache miss)
npm http cache https://registry.npmmirror.com/home-or-tmp 32ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-core 40ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-shorthand-properties 145ms (cache miss)
npm http cache https://registry.npmmirror.com/platform 58ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-sticky-regex 170ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-unicode-regex 148ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-typeof-symbol 160ms (cache miss)
npm http cache https://registry.npmmirror.com/assert 78ms (cache hit)
npm http cache https://registry.npmmirror.com/browser-resolve 68ms (cache hit)
npm http cache https://registry.npmmirror.com/browserify-zlib 65ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-regenerator 167ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-syntax-trailing-function-commas 164ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-async-to-generator 163ms (cache miss)
npm http cache https://registry.npmmirror.com/buffer 63ms (cache hit)
npm http cache https://registry.npmmirror.com/concat-stream 56ms (cache hit)
npm http cache https://registry.npmmirror.com/console-browserify 56ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-es2015-template-literals 221ms (cache miss)
npm http cache https://registry.npmmirror.com/constants-browserify 62ms (cache hit)
npm http cache https://registry.npmmirror.com/crypto-browserify 60ms (cache hit)
npm http cache https://registry.npmmirror.com/duplexer2 52ms (cache hit)
npm http cache https://registry.npmmirror.com/domain-browser 56ms (cache hit)
npm http cache https://registry.npmmirror.com/events 65ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/browser-pack 163ms (cache miss)
npm http cache https://registry.npmmirror.com/https-browserify 58ms (cache hit)
npm http cache https://registry.npmmirror.com/JSONStream 57ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/cached-path-relative 138ms (cache miss)
npm http cache https://registry.npmmirror.com/mkdirp-classic 56ms (cache hit)
npm http cache https://registry.npmmirror.com/os-browserify 50ms (cache hit)
npm http cache https://registry.npmmirror.com/path-browserify 38ms (cache hit)
npm http cache https://registry.npmmirror.com/process 36ms (cache hit)
npm http cache https://registry.npmmirror.com/punycode 36ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/deps-sort 124ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/htmlescape 125ms (cache miss)
npm http cache https://registry.npmmirror.com/querystring-es3 46ms (cache hit)
npm http cache https://registry.npmmirror.com/readable-stream 48ms (cache hit)
npm http cache https://registry.npmmirror.com/stream-http 47ms (cache hit)
npm http cache https://registry.npmmirror.com/stream-browserify 53ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/labeled-stream-splicer 126ms (cache miss)
npm http cache https://registry.npmmirror.com/string_decoder 52ms (cache hit)
npm http cache https://registry.npmmirror.com/through2 44ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/insert-module-globals 155ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/parents 139ms (cache miss)
npm http cache https://registry.npmmirror.com/timers-browserify 51ms (cache hit)
npm http cache https://registry.npmmirror.com/tty-browserify 51ms (cache hit)
npm http cache https://registry.npmmirror.com/url 50ms (cache hit)
npm http cache https://registry.npmmirror.com/util 60ms (cache hit)
npm http cache https://registry.npmmirror.com/vm-browserify 59ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/read-only-stream 135ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/shasum-object 141ms (cache miss)
npm http cache https://registry.npmmirror.com/dom-serializer 55ms (cache hit)
npm http cache https://registry.npmmirror.com/css-select 62ms (cache hit)
npm http cache https://registry.npmmirror.com/entities 58ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/subarg 144ms (cache miss)
npm http cache https://registry.npmmirror.com/htmlparser2 55ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/module-deps 225ms (cache miss)
npm http cache https://registry.npmmirror.com/lodash.defaults 54ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/syntax-error 153ms (cache miss)
npm http cache https://registry.npmmirror.com/lodash.flatten 55ms (cache hit)
npm http cache https://registry.npmmirror.com/catharsis 19ms (cache hit)
npm http cache https://registry.npmmirror.com/universalify 34ms (cache hit)
npm http cache https://registry.npmmirror.com/@types%2fmarkdown-it 33ms (cache hit)
npm http cache https://registry.npmmirror.com/jsonfile 53ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.assignin 134ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.bind 140ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.foreach 115ms (cache miss)
npm http cache https://registry.npmmirror.com/klaw 52ms (cache hit)
npm http cache https://registry.npmmirror.com/js2xmlparser 56ms (cache hit)
npm http cache https://registry.npmmirror.com/requizzle 51ms (cache hit)
npm http cache https://registry.npmmirror.com/markdown-it-anchor 58ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.filter 158ms (cache miss)
npm http cache https://registry.npmmirror.com/underscore 69ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.reduce 171ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.pick 176ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.some 172ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.reject 177ms (cache miss)
npm http cache https://registry.npmmirror.com/body-parser 84ms (cache hit)
npm http cache https://registry.npmmirror.com/braces 88ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/@jsdoc%2fsalty 185ms (cache miss)
npm http cache https://registry.npmmirror.com/connect 102ms (cache hit)
npm http cache https://registry.npmmirror.com/di 107ms (cache hit)
npm http cache https://registry.npmmirror.com/dom-serialize 108ms (cache hit)
npm http cache https://registry.npmmirror.com/http-proxy 122ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/@colors%2fcolors 176ms (cache miss)
npm http cache https://registry.npmmirror.com/isbinaryfile 127ms (cache hit)
npm http cache https://registry.npmmirror.com/log4js 126ms (cache hit)
npm http cache https://registry.npmmirror.com/qjobs 130ms (cache hit)
npm http cache https://registry.npmmirror.com/range-parser 126ms (cache hit)
npm http cache https://registry.npmmirror.com/socket.io 125ms (cache hit)
npm http cache https://registry.npmmirror.com/tmp 117ms (cache hit)
npm http cache https://registry.npmmirror.com/os-shim 90ms (cache hit)
npm http cache https://registry.npmmirror.com/is-wsl 89ms (cache hit)
npm http cache https://registry.npmmirror.com/builtin-modules 58ms (cache hit)
npm http cache https://registry.npmmirror.com/rollup-pluginutils 58ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/js-string-escape 121ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/hat 133ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/ua-parser-js 175ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/rewire 71ms (cache miss)
npm http cache https://registry.npmmirror.com/mem 31ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 27ms (cache hit)
npm http cache https://registry.npmmirror.com/p-event 63ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/matcha 108ms (cache miss)
npm http cache https://registry.npmmirror.com/has 22ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/v8-argv 114ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/electron 247ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/@mdn%2fbrowser-compat-data 140ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-new-with-error 121ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/jasmine 72ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/jasmine-spec-reporter 102ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/web-features 248ms (cache miss)
npm http cache https://registry.npmmirror.com/colors 25ms (cache hit)
npm http cache https://registry.npmmirror.com/jasmine-core 28ms (cache hit)
npm http cache https://registry.npmmirror.com/@babel%2fplugin-syntax-optional-catch-binding 74ms (cache hit)
npm http cache https://registry.npmmirror.com/lodash.debounce 64ms (cache hit)
npm http cache https://registry.npmmirror.com/@babel%2fplugin-syntax-async-generators 80ms (cache hit)
npm http cache https://registry.npmmirror.com/lodash.difference 70ms (cache hit)
npm http cache https://registry.npmmirror.com/@babel%2fplugin-syntax-object-rest-spread 87ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 65ms (cache hit)
npm http cache https://registry.npmmirror.com/typescript 114ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.clonedeepwith 310ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.clonedeep 312ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/@ava%2fwrite-file-atomic 326ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/@antfu%2feslint-config 119ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/@antfu%2fni 118ms (cache revalidated)
npm http cache https://registry.npmmirror.com/bumpp 20ms (cache hit)
npm http cache https://registry.npmmirror.com/unbuild 21ms (cache hit)
npm http cache https://registry.npmmirror.com/vite 128ms (cache hit)
npm http cache https://registry.npmmirror.com/vitest 34ms (cache hit)
npm http cache https://registry.npmmirror.com/@antfu%2finstall-pkg 95ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2fparser 142ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2feslint-plugin 370ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/@stylistic%2feslint-plugin 628ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-flat-config-utils 631ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/@eslint-community%2feslint-plugin-eslint-comments 639ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/@eslint%2fmarkdown 642ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-merge-processors 640ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/@vitest%2feslint-plugin 643ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/@clack%2fprompts 654ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-config-flat-gitignore 652ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-antfu 660ms (cache revalidated)
npm http cache https://registry.npmmirror.com/eslint-plugin-jsonc 92ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-command 718ms (cache revalidated)
npm http cache https://registry.npmmirror.com/eslint-plugin-yml 81ms (cache hit)
npm http cache https://registry.npmmirror.com/jsonc-eslint-parser 85ms (cache hit)
npm http cache https://registry.npmmirror.com/yaml-eslint-parser 44ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-import-lite 689ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-jsdoc 469ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-perfectionist 250ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-no-only-tests 264ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-processor-vue-blocks 246ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-regexp 262ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-pnpm 273ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/toml-eslint-parser 217ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-toml 278ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/parse-gitignore 258ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/args-tokenizer 192ms (cache revalidated)
npm http fetch GET 200 https://registry.npmmirror.com/fzf 202ms (cache revalidated)
npm http cache https://registry.npmmirror.com/c12 175ms (cache hit)
npm http cache https://registry.npmmirror.com/escalade 236ms (cache hit)
npm http cache https://registry.npmmirror.com/@rollup%2fplugin-alias 202ms (cache hit)
npm http cache https://registry.npmmirror.com/defu 190ms (cache hit)
npm http cache https://registry.npmmirror.com/citty 200ms (cache hit)
npm http cache https://registry.npmmirror.com/fix-dts-default-cjs-exports 186ms (cache hit)
npm http cache https://registry.npmmirror.com/consola 200ms (cache hit)
npm http cache https://registry.npmmirror.com/pkg-types 178ms (cache hit)
npm http cache https://registry.npmmirror.com/pretty-bytes 175ms (cache hit)
npm http cache https://registry.npmmirror.com/mkdist 195ms (cache hit)
npm http cache https://registry.npmmirror.com/rollup-plugin-dts 168ms (cache hit)
npm http cache https://registry.npmmirror.com/mlly 199ms (cache hit)
npm http cache https://registry.npmmirror.com/scule 170ms (cache hit)
npm http cache https://registry.npmmirror.com/untyped 107ms (cache hit)
npm http cache https://registry.npmmirror.com/rollup 219ms (cache hit)
npm http cache https://registry.npmmirror.com/mocha 44ms (cache hit)
npm http cache https://registry.npmmirror.com/mocha 40ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/babel-cli 113ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-optimize-starts-with 101ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-preset-env 121ms (cache miss)
npm http cache https://registry.npmmirror.com/mocha 24ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-messages 52ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-generator 56ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-traverse 57ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-code-frame 63ms (cache hit)
npm http cache https://registry.npmmirror.com/path-is-absolute 68ms (cache hit)
npm http cache https://registry.npmmirror.com/private 60ms (cache hit)
npm http cache https://registry.npmmirror.com/babel-helpers 65ms (cache hit)
npm http cache https://registry.npmmirror.com/path-is-absolute 65ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/babel-polyfill 134ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/output-file-sync 134ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/babel-plugin-transform-exponentiation-operator 260ms (cache miss)
npm http cache https://registry.npmmirror.com/@types%2fnode 38ms (cache hit)
npm http cache https://registry.npmmirror.com/typedoc 25ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/istanbul-harmony 99ms (cache miss)
npm http cache https://registry.npmmirror.com/mocha 22ms (cache hit)
npm http cache https://registry.npmmirror.com/mz 20ms (cache hit)
npm http cache https://registry.npmmirror.com/thenify-all 23ms (cache hit)
npm http cache https://registry.npmmirror.com/commondir 42ms (cache hit)
npm http cache https://registry.npmmirror.com/thenify 26ms (cache hit)
npm http cache https://registry.npmmirror.com/builtins 66ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/native-or-bluebird 99ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/shasum 115ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/http-browserify 120ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/esprima-fb 114ms (cache miss)
npm http cache https://registry.npmmirror.com/@types%2fnode 41ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2feslint-plugin 67ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 24ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-config-standard-with-typescript 112ms (cache miss)
npm http cache https://registry.npmmirror.com/eslint-plugin-jest 22ms (cache hit)
npm http cache https://registry.npmmirror.com/typescript 52ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 39ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2fscope-manager 89ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2fparser 210ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2fexperimental-utils 443ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint-config-standard-jsx 509ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2fexperimental-utils 531ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/eslint-plugin-standard 624ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/standard-engine 625ms (cache miss)
npm http cache https://registry.npmmirror.com/@types%2fnode 45ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2feslint-plugin 49ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2fparser 62ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 28ms (cache hit)
npm http cache https://registry.npmmirror.com/typescript 59ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 35ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2ftypes 82ms (cache hit)
npm http cache https://registry.npmmirror.com/@typescript-eslint%2ftypescript-estree 221ms (cache hit)
npm http cache https://registry.npmmirror.com/lodash.memoize 452ms (cache hit)
npm http cache https://registry.npmmirror.com/mocha 27ms (cache hit)
npm http cache https://registry.npmmirror.com/through 26ms (cache hit)
npm http cache https://registry.npmmirror.com/jsonify 29ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/resumer 107ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/@types%2fjs-yaml 102ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/automd 125ms (cache miss)
npm http cache https://registry.npmmirror.com/changelogen 20ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint-config-unjs 25ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/js-toml 113ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/mitata 123ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/smol-toml 103ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/toml 103ms (cache miss)
npm http cache https://registry.npmmirror.com/vitest 25ms (cache hit)
npm http cache https://registry.npmmirror.com/@parcel%2fwatcher 75ms (cache hit)
npm http cache https://registry.npmmirror.com/perfect-debounce 85ms (cache hit)
npm http cache https://registry.npmmirror.com/ofetch 88ms (cache hit)
npm http cache https://registry.npmmirror.com/xregexp 78ms (cache hit)
npm http cache https://registry.npmmirror.com/typescript-eslint 91ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint-plugin-markdown 141ms (cache hit)
npm http cache https://registry.npmmirror.com/node-fetch-native 153ms (cache hit)
npm http cache https://registry.npmmirror.com/destr 175ms (cache hit)
npm http cache https://registry.npmmirror.com/ofetch 175ms (cache hit)
npm http cache https://registry.npmmirror.com/convert-gitmoji 172ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/mdbox 198ms (cache miss)
npm http cache https://registry.npmmirror.com/vite-node 105ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/didyoumean2 217ms (cache miss)
npm http cache https://registry.npmmirror.com/rollup 141ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/chevrotain 282ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/@types%2fini 94ms (cache miss)
npm http cache https://registry.npmmirror.com/ini 20ms (cache hit)
npm http cache https://registry.npmmirror.com/vitest 27ms (cache hit)
npm http cache https://registry.npmmirror.com/confbox 18ms (cache hit)
npm http cache https://registry.npmmirror.com/eslint 20ms (cache hit)
npm http cache https://registry.npmmirror.com/mocha 25ms (cache hit)
npm http cache https://registry.npmmirror.com/shelljs 32ms (cache hit)
npm http cache https://registry.npmmirror.com/is-resolvable 39ms (cache hit)
npm http cache https://registry.npmmirror.com/require-uncached 38ms (cache hit)
npm http cache https://registry.npmmirror.com/is-my-json-valid 44ms (cache hit)
npm http cache https://registry.npmmirror.com/json-stable-stringify 45ms (cache hit)
npm http cache https://registry.npmmirror.com/pluralize 46ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/user-home 111ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/escope 212ms (cache miss)
npm http cache https://registry.npmmirror.com/eslint 23ms (cache hit)
npm http cache https://registry.npmmirror.com/mocha 27ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/lodash.cond 107ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/contains-path 111ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/inline-source-map 105ms (cache miss)
npm http cache https://registry.npmmirror.com/color-support 27ms (cache hit)
npm http cache https://registry.npmmirror.com/os-homedir 27ms (cache hit)
npm http cache https://registry.npmmirror.com/isexe 29ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/only-shallow 111ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/tap-mocha-reporter 110ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/deeper 119ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/tmatch 114ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/tap-parser 115ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/LiveScript 101ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/es-observable-tests 120ms (cache miss)
npm http cache https://registry.npmmirror.com/eslint 24ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/grunt 100ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-cli 128ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-contrib-clean 102ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-contrib-copy 106ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-contrib-uglify 129ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-contrib-watch 104ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-karma 105ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-livescript 100ms (cache miss)
npm http cache https://registry.npmmirror.com/karma 22ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/karma-qunit 99ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/karma-chrome-launcher 76ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/karma-ie-launcher 65ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/karma-phantomjs-launcher 65ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/phantomjs-prebuilt 75ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/promises-aplus-tests 98ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/qunit 108ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/temp 70ms (cache miss)
npm http cache https://registry.npmmirror.com/webpack 24ms (cache hit)
npm http cache https://registry.npmmirror.com/ajv 45ms (cache hit)
npm http cache https://registry.npmmirror.com/eventemitter2 44ms (cache hit)
npm http cache https://registry.npmmirror.com/findup-sync 47ms (cache hit)
npm http cache https://registry.npmmirror.com/dateformat 53ms (cache hit)
npm http cache https://registry.npmmirror.com/exit 58ms (cache hit)
npm http cache https://registry.npmmirror.com/interpret 53ms (cache hit)
npm http cache https://registry.npmmirror.com/iconv-lite 59ms (cache hit)
npm http cache https://registry.npmmirror.com/uglify-js 37ms (cache hit)
npm http cache https://registry.npmmirror.com/combine-lists 34ms (cache hit)
npm http cache https://registry.npmmirror.com/tiny-lr 47ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-known-options 139ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-legacy-log 144ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-legacy-util 151ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/file-sync-cmp 151ms (cache miss)
npm http cache https://registry.npmmirror.com/expand-braces 71ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/liftup 161ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/grunt-known-options 174ms (cache miss)
npm http cache https://registry.npmmirror.com/optimist 71ms (cache hit)
npm http cache https://registry.npmmirror.com/useragent 70ms (cache hit)
npm http fetch GET 200 https://registry.npmmirror.com/uri-path 142ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/maxmin 151ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/gaze 146ms (cache miss)
npm http fetch GET 200 https://registry.npmmirror.com/livescript 145ms (cache miss)
npm http cache https://registry.npmmirror.com/prelude-ls 58ms (cache hit)
npm http cache https://registry.npmmirror.com/mocha 50ms (cache hit)
npm http cache https://registry.npmmirror.com/sane 77ms (cache hit)
